datetime,balance,drawdown,ddpercent
2024-04-30,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-05-06,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-05-07,10103789.919999994,-231475.37600000016,-0.022396655467526984
2024-05-08,10109549.919999994,-225715.37600000016,-0.02183934031063118
2024-05-09,10102709.919999996,-232555.3759999983,-0.022501152059444765
2024-05-10,10111709.919999996,-223555.3759999983,-0.021630347126795072
2024-05-13,10117469.919999996,-217795.3759999983,-0.021073031969899268
2024-05-14,10113149.919999996,-222115.3759999983,-0.02149101833757112
2024-05-15,10123589.919999994,-211675.37600000016,-0.020480884615697654
2024-05-16,10116029.919999994,-219235.37600000016,-0.0212123607591234
2024-05-17,10114949.919999994,-220315.37600000016,-0.02131685735104136
2024-05-20,10113509.919999996,-221755.3759999983,-0.02145618614026513
2024-05-21,10117109.919999996,-218155.3759999983,-0.021107864167205257
2024-05-22,10113869.919999996,-221395.3759999983,-0.021421353942959145
2024-05-23,10116029.919999994,-219235.37600000016,-0.0212123607591234
2024-05-24,10119629.919999994,-215635.37600000016,-0.02086403878606352
2024-05-27,10126109.919999996,-209155.3759999983,-0.02023705923455556
2024-05-28,10135469.919999996,-199795.3759999983,-0.019331422104599878
2024-05-29,10148069.919999996,-187195.3759999983,-0.018112295198890307
2024-05-30,10150589.919999994,-184675.37600000016,-0.01786846981774857
2024-05-31,10144109.919999996,-191155.3759999983,-0.01849544936925617
2024-06-03,10157789.919999994,-177475.37600000016,-0.017171825871628816
2024-06-04,10163549.919999996,-171715.3759999983,-0.01661451071473283
2024-06-05,10161389.919999996,-173875.3759999983,-0.016823503898568758
2024-06-06,10155269.919999996,-179995.3759999983,-0.017415651252770552
2024-06-07,10149869.919999996,-185395.3759999983,-0.017938134212360367
2024-06-11,10161029.919999996,-174235.3759999983,-0.016858336095874747
2024-06-12,10167509.919999996,-167755.3759999983,-0.016231356544366967
2024-06-13,10184429.919999996,-150835.3759999983,-0.014594243270985541
2024-06-14,10173989.919999996,-161275.3759999983,-0.015604376992859187
2024-06-17,10167509.919999996,-167755.3759999983,-0.016231356544366967
2024-06-18,10163549.919999996,-171715.3759999983,-0.01661451071473283
2024-06-19,10158085.911999997,-177179.38399999775,-0.0171431868390036
2024-06-20,10158085.911999997,-177179.38399999775,-0.0171431868390036
2024-06-21,10165278.675999995,-169986.61999999918,-0.016447243020049834
2024-06-24,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-06-25,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-06-26,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-06-27,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-06-28,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-01,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-02,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-03,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-04,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-05,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-08,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-09,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-10,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-11,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-12,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-15,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-16,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-17,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-18,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-19,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-22,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-23,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-24,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-25,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-26,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-29,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-30,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-07-31,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-01,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-02,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-05,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-06,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-07,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-08,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-09,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-12,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-13,10224505.659999996,-110759.63599999808,-0.010716670818587
2024-08-14,10294661.059999995,-40604.23599999957,-0.003928707666141325
2024-08-15,10300261.059999995,-35004.23599999957,-0.0033868734858259596
2024-08-16,10294261.059999997,-41004.235999997705,-0.003967410107592243
2024-08-19,10294661.059999995,-40604.23599999957,-0.003928707666141325
2024-08-20,10296661.059999995,-38604.23599999957,-0.003735195458885837
2024-08-21,10290661.059999995,-44604.23599999957,-0.0043157320806523
2024-08-22,10293061.059999995,-42204.23599999957,-0.004083517431945715
2024-08-23,10281461.059999995,-53804.23599999957,-0.0052058882340275435
2024-08-26,10281861.059999995,-53404.23599999957,-0.005167185792576446
2024-08-27,10280661.059999995,-54604.23599999957,-0.005283293116929738
2024-08-28,10281461.059999995,-53804.23599999957,-0.0052058882340275435
2024-08-29,10273861.059999995,-61404.23599999957,-0.005941234621598397
2024-08-30,10276661.059999995,-58604.23599999957,-0.005670317531440714
2024-09-02,10278261.059999997,-57004.235999997705,-0.005515507765636143
2024-09-03,10290261.059999995,-45004.23599999957,-0.004354434522103398
2024-09-04,10291061.059999995,-44204.23599999957,-0.004277029639201202
2024-09-05,10285861.059999995,-49404.23599999957,-0.00478016137806547
2024-09-06,10292661.059999995,-42604.23599999957,-0.004122219873396812
2024-09-09,10289461.059999995,-45804.23599999957,-0.004431839405005593
2024-09-10,10293861.059999997,-41404.235999997705,-0.0040061125490433395
2024-09-11,10301061.059999995,-34204.23599999957,-0.003309468602923764
2024-09-12,10302261.059999995,-33004.23599999957,-0.003193361278570472
2024-09-13,10294261.059999997,-41004.235999997705,-0.003967410107592243
2024-09-18,10313461.059999995,-21804.235999999568,-0.002109692917939741
2024-09-19,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-09-20,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-09-23,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-09-24,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-09-25,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-09-26,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-09-27,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-09-30,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-08,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-09,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-10,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-11,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-14,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-15,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-16,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-17,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-18,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-21,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-22,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-23,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-24,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-25,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-28,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-29,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-30,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-10-31,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-11-01,10309314.819999995,-25950.47599999979,-0.002510866945045259
2024-11-04,10321204.227999996,-14061.067999998108,-0.0013604941525245696
2024-11-05,10334004.227999995,-1261.0679999999702,-0.00012201602608962878
2024-11-06,10334964.227999995,-301.0679999999702,-2.9130166606994697e-05
2024-11-07,10340724.227999996,0.0,0.0
2024-11-08,10341044.227999995,0.0,0.0
2024-11-11,10354164.227999995,0.0,0.0
2024-11-12,10362804.227999996,0.0,0.0
2024-11-13,10360244.227999995,-2560.0000000018626,-0.0002470373794271648
2024-11-14,10358004.227999996,-4800.0,-0.00046319508642559694
2024-11-15,10354164.227999995,-8640.000000001863,-0.0008337511555662543
2024-11-18,10352244.227999995,-10560.000000001863,-0.001019029190136493
2024-11-19,10349044.227999995,-13760.000000001863,-0.0013278259144202244
2024-11-20,10363124.227999996,0.0,0.0
2024-11-21,10366644.227999995,0.0,0.0
2024-11-22,10374324.227999996,0.0,0.0
2024-11-25,10379124.227999996,0.0,0.0
2024-11-26,10378484.227999996,-640.0,-6.166223526580958e-05
2024-11-27,10364724.227999996,-14400.0,-0.0013874002934807154
2024-11-28,10370804.227999996,-8320.0,-0.0008016090584555245
2024-11-29,10364724.227999996,-14400.0,-0.0013874002934807154
2024-12-02,10365044.227999995,-14080.000000001863,-0.0013565691758479902
2024-12-03,10368564.227999995,-10560.000000001863,-0.0010174268818860376
2024-12-04,10369524.227999996,-9600.0,-0.0009249335289871437
2024-12-05,10380404.227999996,0.0,0.0
2024-12-06,10375284.227999996,-5120.0,-0.0004932370539279544
2024-12-09,10380084.227999996,-320.0,-3.082731587049715e-05
2024-12-10,10373044.227999995,-7360.000000001863,-0.0007090282650216139
2024-12-11,10373364.227999995,-7040.000000001863,-0.0006782009491511168
