datetime,IM.CFFEX
2026-04-27,698494.1799999971
2026-04-28,698494.1799999971
2026-04-29,698494.1799999971
2026-04-30,698494.1799999971
2026-05-06,698494.1799999971
2026-05-07,705613.1999999982
2026-05-08,709013.1999999979
2026-05-11,715413.1999999975
2026-05-12,716813.1999999972
2026-05-13,713013.1999999979
2026-05-14,711613.1999999965
2026-05-15,709813.199999999
2026-05-18,719413.1999999976
2026-05-19,726013.199999998
2026-05-20,728013.199999998
2026-05-21,712213.1999999987
2026-05-22,726413.1999999976
2026-05-25,733813.1999999973
2026-05-26,739213.1999999988
2026-05-27,738813.1999999991
2026-05-28,744013.1999999981
2026-05-29,738813.1999999974
2026-06-01,731013.1999999972
2026-06-02,725213.1999999988
2026-06-03,736013.1999999981
2026-06-04,737013.1999999972
2026-06-05,743213.1999999969
2026-06-08,736613.1999999983
2026-06-09,747413.1999999976
2026-06-10,752213.1999999979
2026-06-11,746813.1999999973
2026-06-12,745213.1999999969
2026-06-15,737613.1999999983
2026-06-16,742742.5799999976
2026-06-17,742742.5799999976
2026-06-18,742742.5799999976
2026-06-22,742742.5799999976
2026-06-23,742742.5799999976
2026-06-24,742742.5799999976
2026-06-25,742742.5799999976
2026-06-26,742742.5799999976
2026-06-29,742742.5799999976
2026-06-30,742742.5799999976
2026-07-01,742742.5799999976
2026-07-02,742742.5799999976
2026-07-03,742742.5799999976
2026-07-06,742742.5799999976
2026-07-07,742742.5799999976
2026-07-08,742742.5799999976
2026-07-09,742742.5799999976
2026-07-10,742742.5799999976
2026-07-13,742742.5799999976
2026-07-14,742742.5799999976
