factor_name,full_annual_return,full_sharpe_ratio,full_max_drawdown,full_calmar_ratio,full_win_rate,full_final_nav,annual_return,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,return_diff,sharpe_diff,dd_diff
cf_rsi,0.015694421978297735,0.18484343062979572,-0.003400661453997445,4.615108616545494,0.49876135425268375,1.0777725881,-1.437804533581716,-0.5129963011447352,-1.348250711290529,-1.066422232557524,0.5066006600660066,1.4534989555600137,0.6978397317745308,1.3448500498365317
chaikin_osc_889,-0.02284009487003036,-0.14752871495982672,-0.002776917913830424,-8.224980204231244,0.48720066061106526,0.89482786645,0.1691768409673109,0.1622904315264471,-1.2607447340664082,0.1341880210926185,0.5082508250825083,-0.19201693583734125,-0.30981914648627384,1.2579678161525778
chaikin_osc,-0.02284009487003036,-0.14752871495982672,-0.002776917913830424,-8.224980204231244,0.48720066061106526,0.89482786645,0.1691768409673109,0.1622904315264471,-1.2607447340664082,0.1341880210926185,0.5082508250825083,-0.19201693583734125,-0.30981914648627384,1.2579678161525778
coef_of_variation_889,0.010641795544884536,0.16705215964533773,-0.001799043482185273,5.915251993775101,0.4888521882741536,1.05222982135,-0.2782198544736159,-0.1901657798124534,-1.0918634623460337,-0.2548119467939869,0.4653465346534653,0.28886165001850045,0.3572179394577911,1.0900644188638484
coef_of_variation,0.02286712632157628,0.3099269181167718,-0.001807874762410702,12.648623011410493,0.49050371593724196,1.11487397565,1.385267397558826,0.7214482221118671,-0.915209778623544,1.513606421078934,0.4933993399339934,-1.3624002712372498,-0.4115213039950953,0.9134019038611333
duvol_889,0.02694649536908167,0.34274459589198686,-0.001821667432833848,14.792214475263895,0.5070189925681255,1.1364216568,1.114127919420651,0.472006766987461,-1.241702018614178,0.8972586842244904,0.5024752475247525,-1.0871814240515694,-0.12926217109547417,1.2398803511813443
duvol,-0.04426452729833097,-0.3832429720521632,-0.003521617588620049,-12.569373642774226,0.48720066061106526,0.8043289974000003,1.3444948736264408,0.7207889066017239,-0.6708381364402445,2.004201610780372,0.4925742574257425,-1.388759400924772,-1.104031878653887,0.6673165188516245
force_index_889,-0.04454103316929292,-0.343457375509022,-0.003525505654269102,-12.633941776651907,0.4756399669694467,0.8032104275000003,-0.3660367649407592,-0.5390699539005088,-1.0685651187440697,-0.3425497974058689,0.4793729372937294,0.3214957317714663,0.19561257839148682,1.0650396130898006
force_index,-0.05236601741885838,-0.41416802551018556,-0.00384351620037234,-13.62450805171198,0.467382328654005,0.7720626375500002,-0.5770611208039461,-0.8214497775769531,-1.0392234464598422,-0.5552810829756861,0.4793729372937294,0.5246951033850877,0.4072817520667676,1.03537993025947
gk_volatility_889,-0.016621753527730987,-0.09976856672303734,-0.003059459473464241,-5.4329052801310995,0.47481420313790257,0.9225492022500001,-2.5706674690511333,-0.9468178956404628,-1.0035687598803995,-2.56152599783745,0.4645214521452145,2.554045715523402,0.8470493289174255,1.0005093004069352
